,COUNTY,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
8217,hancock,1992,JUN,93.0,69.7666666667,55.0,65.0,53.1,31.0,93.0,59.2333333333,18.0,30.05,29.8906666667,29.78,20.0,12.4666666667,2.0,17.0,5.96666666667,0.0,0.0,0.0,11.0,0.0
8218,hancock,1992,JUL,97.0,75.3225806452,57.0,75.0,59.7419354839,35.0,97.0,63.0322580645,14.0,30.08,29.9351612903,29.8,20.0,10.5806451613,0.0,21.0,5.8064516129,0.2,2.0,0.0,15.0,0.0
8219,hancock,1992,AUG,100.0,78.7741935484,57.0,65.0,58.6774193548,32.0,93.0,54.7096774194,12.0,30.11,29.9480645161,29.67,20.0,11.6129032258,3.0,18.0,5.58064516129,0.0,0.0,0.0,8.0,0.0
8220,hancock,1992,SEP,101.0,75.5666666667,52.0,67.0,53.1666666667,32.0,96.0,52.2333333333,12.0,30.05,29.8966666667,28.64,20.0,11.8,1.0,17.0,4.13333333333,0.0,0.0,0.0,10.0,0.0
8221,hancock,1992,OCT,97.0,68.2580645161,52.0,62.0,52.3225806452,22.0,97.0,63.2903225806,12.0,30.16,29.9574193548,29.81,20.0,8.90322580645,1.0,18.0,3.96774193548,0.0,5.0,0.0,22.0,2.0
8222,hancock,1992,NOV,86.0,61.4666666667,43.0,56.0,32.4666666667,-2.0,97.0,39.4666666667,7.0,30.41,30.0396666667,29.81,20.0,15.6,3.0,29.0,3.96666666667,0.0,0.0,0.0,6.0,0.0
8223,hancock,1992,DEC,75.0,51.5,34.0,54.0,34.0333333333,4.0,100.0,56.9333333333,7.0,31.15,30.0486666667,29.77,20.0,14.4333333333,1.0,26.0,4.86666666667,2.1,10.0,0.0,8.0,1.0
8224,hancock,1993,JAN,77.0,52.7419354839,32.0,59.0,39.9677419355,13.0,100.0,67.0967741935,12.0,30.35,29.9974193548,29.63,20.0,11.5161290323,1.0,23.0,4.16129032258,0.0,16.0,0.0,12.0,3.0
8225,hancock,1993,FEB,74.0,54.4642857143,38.0,61.0,42.75,27.0,100.0,67.6785714286,19.0,31.08,30.0085714286,29.54,20.0,13.8571428571,1.0,40.0,4.57142857143,0.0,11.0,0.0,7.0,4.0
8226,hancock,1993,MAR,84.0,61.5806451613,39.0,58.0,46.5806451613,21.0,100.0,62.8387096774,11.0,30.28,30.0612903226,29.78,20.0,11.4838709677,0.0,50.0,4.0,0.0,6.0,0.0,13.0,0.0
8227,hancock,1993,APR,88.0,64.6666666667,46.0,59.0,46.4333333333,16.0,100.0,55.0333333333,11.0,30.17,29.958,29.78,20.0,13.3666666667,2.0,23.0,5.3,0.0,0.0,0.0,5.0,0.0
8228,hancock,1993,MAY,95.0,67.6774193548,50.0,61.0,52.3548387097,24.0,93.0,61.7741935484,13.0,30.08,29.9341935484,29.76,20.0,12.1290322581,3.0,22.0,5.32258064516,0.0,0.0,0.0,10.0,0.0
8229,hancock,1993,JUN,97.0,71.2666666667,39.0,73.0,57.9,39.0,100.0,65.3333333333,18.0,30.1,29.867,29.72,20.0,8.96666666667,1.0,20.0,6.13333333333,0.0,1.0,0.0,17.0,0.0
8230,hancock,1993,JUL,95.0,71.3548387097,61.0,67.0,60.1935483871,50.0,97.0,71.7096774194,29.0,30.08,29.9348387097,28.81,20.0,6.38709677419,3.0,17.0,5.61290322581,0.0,0.0,0.0,24.0,0.0
8231,hancock,1993,AUG,95.0,74.1612903226,57.0,68.0,61.1290322581,32.0,100.0,68.5161290323,14.0,30.09,29.92,28.71,20.0,8.67741935484,2.0,17.0,5.22580645161,0.0,0.0,0.0,11.0,0.0
8232,hancock,1993,SEP,102.0,74.1666666667,52.0,68.0,56.3333333333,30.0,100.0,61.6333333333,10.0,30.08,29.9303333333,29.73,20.0,10.9333333333,0.0,28.0,4.26666666667,0.0,0.0,0.0,11.0,0.0
8233,hancock,1993,OCT,95.0,68.1935483871,52.0,65.0,51.4193548387,14.0,100.0,62.5161290323,11.0,30.19,29.9893548387,29.79,20.0,9.77419354839,1.0,53.0,3.41935483871,0.0,3.0,0.0,16.0,0.0
8234,hancock,1993,NOV,88.0,60.3,41.0,59.0,36.6666666667,9.0,100.0,48.5,10.0,30.23,30.05,29.75,20.0,12.6666666667,0.0,53.0,3.86666666667,0.0,4.0,0.0,6.0,0.0
8235,hancock,1993,DEC,81.0,55.1290322581,36.0,52.0,33.2903225806,10.0,100.0,50.6774193548,8.0,30.42,30.1029032258,29.83,20.0,13.935483871,0.0,21.0,3.22580645161,0.0,4.0,0.0,6.0,0.0
8236,hancock,1994,JAN,83.0,57.4193548387,38.0,54.0,31.1290322581,14.0,97.0,42.1290322581,10.0,30.31,30.1090322581,28.25,20.0,13.3548387097,1.0,17.0,3.22580645161,0.0,2.0,0.0,2.0,0.0
8237,hancock,1994,FEB,73.0,54.3928571429,37.0,59.0,35.5357142857,-8.0,97.0,56.0,8.0,30.35,30.0482142857,29.6,20.0,12.3571428571,1.0,23.0,4.35714285714,0.05,7.0,0.0,7.0,0.0
8238,hancock,1994,MAR,86.0,61.0967741935,39.0,67.0,44.064516129,19.0,100.0,61.2903225806,11.0,30.23,30.0258064516,28.58,20.0,10.8064516129,0.0,53.0,3.58064516129,0.23,6.0,0.0,17.0,3.0
8239,hancock,1994,APR,86.0,61.6666666667,43.0,62.0,47.7333333333,27.0,100.0,65.5,13.0,30.15,29.9926666667,29.8,20.0,9.4,0.0,28.0,4.36666666667,0.0,6.0,0.0,20.0,1.0
8240,hancock,1994,MAY,91.0,62.5806451613,47.0,61.0,51.064516129,32.0,97.0,69.6451612903,17.0,30.13,29.9641935484,29.82,20.0,8.25806451613,1.0,17.0,4.1935483871,0.06,4.0,0.0,18.0,0.0
8241,hancock,1994,JUN,106.0,72.8,52.0,66.0,54.6,32.0,93.0,56.7333333333,9.0,30.05,29.9226666667,29.81,20.0,11.2333333333,2.0,16.0,3.7,0.0,0.0,0.0,7.0,0.0
8242,hancock,1994,JUL,93.0,73.0322580645,54.0,68.0,57.935483871,32.0,97.0,64.7096774194,18.0,30.08,29.9541935484,29.8,20.0,7.93548387097,1.0,15.0,4.8064516129,0.0,0.0,0.0,18.0,0.0
8243,hancock,1994,AUG,104.0,78.8387096774,56.0,68.0,57.8064516129,32.0,93.0,52.9032258065,10.0,30.08,29.9261290323,28.83,20.0,12.0967741935,2.0,12.0,2.25806451613,0.0,0.0,0.0,7.0,0.0
8244,hancock,1994,SEP,95.0,74.0666666667,52.0,64.0,55.3333333333,32.0,97.0,57.3666666667,12.0,30.08,29.95,29.76,20.0,11.8,1.0,34.0,2.96666666667,0.0,0.0,0.0,12.0,0.0
8245,hancock,1994,OCT,95.0,65.7096774194,47.0,64.0,48.6129032258,25.0,100.0,59.6774193548,12.0,30.13,29.935483871,29.6,20.0,11.2258064516,0.0,53.0,4.1935483871,0.0,3.0,0.0,13.0,0.0
8246,hancock,1994,NOV,79.0,54.3666666667,32.0,56.0,34.4666666667,9.0,100.0,53.0666666667,11.0,30.29,30.05,29.73,20.0,15.6,2.0,32.0,4.76666666667,0.0,4.0,0.0,6.0,0.0
8247,hancock,1994,DEC,79.0,54.2580645161,34.0,53.0,35.4838709677,-7.0,100.0,54.6451612903,6.0,30.26,30.0564516129,29.82,20.0,12.6774193548,0.0,53.0,3.61290322581,0.0,4.0,0.0,9.0,0.0
8248,hancock,1995,JAN,81.0,54.064516129,36.0,59.0,46.2580645161,25.0,100.0,77.5806451613,23.0,30.28,30.0577419355,29.63,20.0,10.7096774194,0.0,29.0,5.61290322581,0.0,16.0,0.0,15.0,0.0
8249,hancock,1995,FEB,90.0,61.3214285714,43.0,58.0,48.0714285714,32.0,100.0,68.3571428571,15.0,30.22,30.0514285714,29.65,20.0,11.1071428571,0.0,23.0,3.75,0.0,4.0,0.0,18.0,0.0
8250,hancock,1995,MAR,79.0,59.1290322581,41.0,61.0,44.7096774194,17.0,100.0,63.935483871,11.0,30.24,30.0016129032,28.21,20.0,12.1935483871,2.0,29.0,5.90322580645,0.0,12.0,0.0,12.0,1.0
8251,hancock,1995,APR,86.0,61.5,41.0,58.0,41.8666666667,9.0,96.0,53.8,7.0,30.14,29.9646666667,29.73,20.0,13.5666666667,2.0,29.0,7.1,0.0,2.0,0.0,8.0,1.0
8252,hancock,1995,MAY,86.0,61.4193548387,48.0,60.0,50.4516129032,32.0,97.0,69.6129032258,34.0,30.09,29.9403225806,29.72,20.0,8.67741935484,1.0,23.0,6.09677419355,0.0,1.0,0.0,17.0,0.0
8253,hancock,1995,JUN,95.0,67.9333333333,50.0,63.0,54.3,27.0,96.0,65.9666666667,18.0,30.07,29.9123333333,29.72,20.0,9.03333333333,0.0,22.0,6.36666666667,0.0,2.0,0.0,17.0,0.0
8254,hancock,1995,JUL,109.0,76.2903225806,59.0,69.0,56.4516129032,32.0,100.0,55.3225806452,13.0,30.04,29.92,29.78,20.0,11.6451612903,2.0,21.0,5.83870967742,0.0,1.0,0.0,9.0,0.0
8255,hancock,1995,AUG,102.0,78.1612903226,59.0,67.0,54.4838709677,24.0,97.0,49.7096774194,10.0,30.01,29.8370967742,29.62,20.0,12.5161290323,2.0,18.0,5.35483870968,0.0,0.0,0.0,4.0,0.0
8256,hancock,1995,SEP,104.0,76.0,50.0,65.0,56.3333333333,32.0,100.0,57.8,13.0,30.01,29.8936666667,29.74,20.0,11.0,1.0,23.0,4.63333333333,0.0,1.0,0.0,12.0,1.0
8257,hancock,1995,OCT,99.0,67.8387096774,48.0,63.0,50.8709677419,15.0,100.0,62.0967741935,10.0,30.15,29.9361290323,29.73,20.0,8.51612903226,0.0,21.0,3.77419354839,0.0,0.0,0.0,20.0,0.0
8258,hancock,1995,NOV,86.0,63.1333333333,41.0,64.0,45.7666666667,10.0,100.0,60.8,8.0,30.2,30.046,29.87,20.0,8.06666666667,0.0,23.0,2.96666666667,0.0,1.0,0.0,22.0,0.0
8259,hancock,1995,DEC,77.0,56.3548387097,37.0,56.0,42.0322580645,19.0,100.0,63.6451612903,17.0,30.26,30.0712903226,29.87,20.0,11.3225806452,0.0,32.0,4.8064516129,0.0,3.0,0.0,11.0,0.0
8260,hancock,1996,JAN,83.0,55.8387096774,36.0,56.0,38.8709677419,13.0,100.0,59.1612903226,9.0,30.35,30.0796774194,29.7,20.0,11.7096774194,1.0,31.0,4.48387096774,0.0,5.0,0.0,13.0,0.0
8261,hancock,1996,FEB,90.0,57.5862068966,34.0,59.0,45.7931034483,18.0,100.0,69.0689655172,14.0,30.34,30.0534482759,29.72,20.0,11.6896551724,0.0,23.0,4.79310344828,0.0,9.0,0.0,18.0,0.0
8262,hancock,1996,MAR,83.0,58.7419354839,43.0,56.0,43.4193548387,13.0,100.0,61.7741935484,9.0,30.26,30.0283870968,29.74,20.0,12.3870967742,0.0,24.0,5.03225806452,0.0,5.0,0.0,12.0,1.0
8263,hancock,1996,APR,92.0,65.6,46.0,60.0,43.0333333333,16.0,100.0,50.4,9.0,30.19,29.998,29.83,20.0,14.2666666667,0.0,29.0,6.6,0.0,4.0,0.0,9.0,0.0
8264,hancock,1996,MAY,95.0,66.4516129032,50.0,67.0,55.1935483871,21.0,100.0,69.8709677419,17.0,30.1,29.9451612903,29.74,20.0,12.4838709677,2.0,29.0,6.35483870968,0.0,0.0,0.0,9.0,0.0
8265,hancock,1996,JUN,100.0,71.0666666667,54.0,66.0,56.5333333333,36.0,100.0,65.2333333333,14.0,30.05,29.9223333333,29.8,20.0,10.2333333333,1.0,22.0,6.53333333333,0.0,0.0,0.0,18.0,0.0
8266,hancock,1996,JUL,102.0,76.3225806452,51.0,66.0,58.2258064516,36.0,100.0,58.0967741935,15.0,30.08,29.9287096774,29.78,20.0,12.6129032258,2.0,34.0,6.90322580645,0.0,1.0,0.0,0.0,0.0
8267,hancock,1996,AUG,104.0,77.935483871,59.0,79.0,58.7741935484,34.0,100.0,58.8387096774,11.0,30.04,29.914516129,29.73,20.0,11.6129032258,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0
8268,hancock,1996,SEP,93.0,72.3333333333,55.0,68.0,58.2666666667,37.0,100.0,67.5666666667,19.0,30.06,29.8976666667,29.75,20.0,11.5333333333,0.0,92.0,5.5,0.0,0.0,0.0,0.0,0.0
8269,hancock,1996,OCT,100.0,66.6206896552,44.0,64.0,48.1379310345,1.0,100.0,60.3103448276,6.0,30.25,29.9493103448,29.73,20.0,10.3793103448,0.0,58.0,5.86206896552,0.0,2.0,0.0,4.0,0.0
8270,hancock,1996,NOV,93.0,61.4666666667,42.0,63.0,42.3333333333,-4.0,100.0,57.5,6.0,30.24,30.0353333333,29.72,20.0,13.5,0.0,114.0,4.63333333333,0.0,2.0,0.0,3.0,0.0
8271,hancock,1996,DEC,82.0,56.6129032258,39.0,59.0,41.0322580645,0.0,100.0,65.6129032258,7.0,30.32,30.084516129,29.67,20.0,12.2580645161,0.0,85.0,5.70967741935,0.0,9.0,0.0,3.0,0.0
8272,hancock,1997,JAN,78.0,55.1612903226,37.0,63.0,43.2903225806,-4.0,100.0,71.5161290323,8.0,30.3,30.0948387097,29.64,20.0,11.3548387097,0.0,68.0,6.16129032258,0.0,14.0,0.0,2.0,0.0
8273,hancock,1997,FEB,86.0,58.0357142857,41.0,54.0,37.8571428571,9.0,100.0,54.25,13.0,30.27,30.0357142857,29.52,20.0,15.4285714286,1.0,32.0,7.25,0.0,3.0,0.0,0.0,0.0
8274,hancock,1997,MAR,95.0,62.7096774194,39.0,59.0,44.8387096774,19.0,100.0,59.064516129,13.0,30.31,30.0409677419,29.85,20.0,12.2903225806,1.0,17.0,4.64516129032,0.0,0.0,0.0,0.0,0.0
8275,hancock,1997,APR,96.0,65.2333333333,46.0,61.0,45.2666666667,10.0,100.0,54.2666666667,14.0,30.12,29.9473333333,29.68,20.0,14.4666666667,1.0,29.0,9.16666666667,0.0,0.0,0.0,0.0,0.0
8276,hancock,1997,MAY,95.0,72.5806451613,55.0,68.0,55.935483871,14.0,100.0,61.3225806452,11.0,30.05,29.9203225806,29.77,20.0,11.1612903226,2.0,109.0,6.06451612903,0.0,0.0,0.0,0.0,0.0
8277,hancock,1997,JUN,86.0,69.7666666667,59.0,66.0,59.2666666667,36.0,100.0,72.7,25.0,30.01,29.887,29.6,20.0,9.66666666667,2.0,17.0,4.06666666667,0.0,0.0,0.0,0.0,0.0
8278,hancock,1997,JUL,96.0,72.6774193548,55.0,66.0,59.0,34.0,100.0,66.8387096774,16.0,30.09,29.9380645161,29.55,20.0,9.74193548387,2.0,20.0,6.83870967742,0.0,1.0,0.0,0.0,0.0
8279,hancock,1997,AUG,107.0,77.5806451613,59.0,82.0,58.9032258065,32.0,100.0,58.6774193548,10.0,30.06,29.9480645161,29.79,20.0,13.5806451613,2.0,21.0,5.48387096774,0.0,0.0,0.0,0.0,0.0
8280,hancock,1997,SEP,100.0,78.9,59.0,72.0,57.6666666667,36.0,94.0,52.9,13.0,30.1,29.867,28.84,20.0,14.4333333333,3.0,23.0,5.5,0.0,2.0,0.0,0.0,0.0
8281,hancock,1997,OCT,98.0,67.8387096774,33.0,68.0,45.6774193548,12.0,100.0,52.3548387097,12.0,30.15,29.9603225806,29.7,20.0,12.7419354839,0.0,29.0,5.09677419355,0.0,0.0,0.0,1.0,0.0
8282,hancock,1997,NOV,102.0,61.5666666667,42.0,77.0,46.7666666667,23.0,100.0,64.1666666667,16.0,30.3,29.9823333333,29.64,20.0,13.0666666667,1.0,29.0,3.53333333333,0.0,5.0,0.0,0.0,0.0
8283,hancock,1997,DEC,80.0,55.3225806452,33.0,61.0,32.3225806452,5.0,100.0,48.2580645161,12.0,30.51,30.0629032258,29.64,20.0,17.6129032258,0.0,46.0,7.64516129032,0.38,6.0,0.0,1.0,0.0
8284,hancock,1998,JAN,78.0,55.3870967742,37.0,57.0,43.5161290323,16.0,100.0,68.6129032258,17.0,30.27,30.0348387097,29.86,20.0,11.8064516129,0.0,21.0,4.0,0.0,10.0,0.0,2.0,0.0
8285,hancock,1998,FEB,71.0,54.0,41.0,57.0,43.5,21.0,100.0,70.3214285714,25.0,30.27,29.9628571429,29.32,20.0,13.0714285714,1.0,71.0,8.42857142857,0.0,15.0,0.0,0.0,1.0
8286,hancock,1998,MAR,84.0,58.7096774194,39.0,57.0,45.2580645161,16.0,100.0,65.5806451613,11.0,30.18,29.9616129032,29.66,20.0,11.3225806452,2.0,23.0,5.45161290323,0.0,9.0,0.0,0.0,1.0
8287,hancock,1998,APR,93.0,59.9,39.0,59.0,43.9666666667,21.0,100.0,61.0333333333,14.0,30.22,30.0116666667,29.67,20.0,14.5333333333,1.0,25.0,5.46666666667,0.0,6.0,0.0,0.0,1.0
8288,hancock,1998,MAY,78.0,61.064516129,46.0,61.0,50.2903225806,30.0,100.0,69.4193548387,18.0,30.15,29.9838709677,29.75,20.0,10.8387096774,2.0,81.0,5.61290322581,0.0,9.0,0.0,0.0,1.0
8289,hancock,1998,JUN,86.0,66.1,53.0,64.0,54.3,25.0,100.0,69.7,17.0,30.17,29.927,29.6,10.0,8.16666666667,2.0,16.0,5.26666666667,0.1,3.0,0.0,0.0,0.0
8290,hancock,1998,JUL,106.0,76.0322580645,59.0,72.0,62.2580645161,47.0,100.0,68.2903225806,16.0,30.02,29.885483871,29.75,10.0,7.64516129032,2.0,15.0,5.22580645161,0.0,0.0,0.0,0.0,0.0
8291,hancock,1998,AUG,106.0,79.7419354839,59.0,68.0,59.0322580645,39.0,100.0,55.0,13.0,30.04,29.8803225806,29.66,10.0,8.22580645161,1.0,14.0,4.64516129032,0.0,1.0,0.0,0.0,0.0
8292,hancock,1998,SEP,105.0,71.2333333333,53.0,70.0,58.0333333333,21.0,100.0,69.5666666667,20.0,30.03,29.8166666667,29.58,10.0,7.46666666667,0.0,29.0,4.76666666667,0.01,4.0,0.0,3.0,1.0
8293,hancock,1998,OCT,90.0,64.9677419355,48.0,60.0,46.3870967742,13.0,100.0,58.3225806452,6.0,30.12,29.914516129,29.73,10.0,8.48387096774,0.0,17.0,3.64516129032,0.08,2.0,0.0,2.0,1.0
8294,hancock,1998,NOV,79.0,57.7666666667,42.0,57.0,42.3333333333,20.0,100.0,62.2,14.0,30.22,30.0016666667,29.68,10.0,8.16666666667,2.0,21.0,3.33333333333,1.39,8.0,0.0,0.0,0.0
8295,hancock,1998,DEC,82.0,54.4516129032,30.0,54.0,31.3225806452,3.0,100.0,49.064516129,11.0,30.38,30.1083870968,29.84,10.0,9.0,0.0,31.0,4.70967741935,0.52,5.0,0.0,1.0,0.0
8296,hancock,1999,JAN,81.0,55.8064516129,36.0,56.0,36.6129032258,12.0,100.0,58.0,11.0,30.28,30.0770967742,29.77,10.0,7.77419354839,0.0,22.0,3.58064516129,1.32,9.0,0.0,1.0,0.0
8297,hancock,1999,FEB,78.0,55.1428571429,36.0,54.0,38.1071428571,11.0,100.0,60.1071428571,10.0,30.33,30.1025,29.83,10.0,8.25,0.0,24.0,4.14285714286,0.32,6.0,0.0,1.0,0.0
8298,hancock,1999,MAR,75.0,53.8064516129,39.0,54.0,43.0,21.0,100.0,70.2903225806,19.0,30.14,29.9796774194,29.71,10.0,8.58064516129,0.0,22.0,4.61290322581,1.89,6.0,0.0,1.0,0.0
8299,hancock,1999,APR,91.0,57.2333333333,39.0,64.0,42.2333333333,16.0,100.0,63.7,11.0,30.28,29.9596666667,29.65,10.0,8.86666666667,2.0,29.0,5.86666666667,2.48,10.0,0.0,0.0,2.0
8300,hancock,1999,MAY,86.0,62.6129032258,46.0,58.0,51.064516129,34.0,100.0,70.5161290323,18.0,30.08,29.9364516129,29.78,10.0,7.77419354839,2.0,14.0,5.25806451613,0.02,2.0,0.0,0.0,0.0
8301,hancock,1999,JUN,93.0,66.7,46.0,61.0,54.4666666667,41.0,100.0,70.9333333333,25.0,30.06,29.8873333333,29.73,10.0,7.03333333333,2.0,15.0,5.4,0.95,2.0,0.0,0.0,0.0
8302,hancock,1999,JUL,100.0,74.0,57.0,71.0,58.2258064516,26.0,100.0,63.4193548387,15.0,30.06,29.9083870968,29.72,10.0,9.25806451613,2.0,16.0,5.25806451613,0.0,0.0,0.0,0.0,1.0
8303,hancock,1999,AUG,99.0,74.3225806452,59.0,68.0,58.0,28.0,100.0,62.5806451613,16.0,30.03,29.8767741935,29.68,10.0,9.09677419355,2.0,15.0,4.90322580645,0.0,0.0,0.0,0.0,0.0
8304,hancock,1999,SEP,102.0,70.5333333333,53.0,64.0,55.3666666667,32.0,100.0,67.6,10.0,30.03,29.854,29.73,10.0,7.46666666667,1.0,16.0,4.36666666667,0.0,1.0,0.0,0.0,0.0
8305,hancock,1999,OCT,97.0,71.6129032258,53.0,63.0,43.9032258065,12.0,100.0,45.5483870968,7.0,30.12,29.9503225806,29.74,10.0,8.93548387097,1.0,17.0,3.16129032258,0.0,0.0,0.0,0.0,0.0
8306,hancock,1999,NOV,88.0,60.8,41.0,60.0,43.4,6.0,100.0,61.4,11.0,30.29,30.0626666667,29.87,10.0,8.93333333333,2.0,22.0,3.0,0.07,2.0,0.0,0.0,0.0
8307,hancock,1999,DEC,82.0,57.2258064516,39.0,52.0,25.7096774194,2.0,100.0,34.8709677419,8.0,30.36,30.1148387097,29.91,10.0,9.51612903226,0.0,30.0,3.96774193548,0.08,1.0,0.0,1.0,0.0
8308,hancock,2000,JAN,80.0,57.0,36.0,59.0,38.8064516129,11.0,100.0,58.2258064516,11.0,30.35,30.1067741935,29.96,10.0,8.8064516129,1.0,21.0,3.83870967742,0.75,8.0,0.0,0.0,0.0
8309,hancock,2000,FEB,79.0,56.1363636364,42.0,58.0,43.5909090909,18.0,100.0,69.1363636364,13.0,30.26,30.0740909091,29.76,10.0,8.68181818182,0.0,29.0,4.90909090909,4.33,9.0,0.0,1.0,1.0
8310,hancock,2000,MAY,95.0,67.9655172414,50.0,65.0,51.724137931,17.0,96.0,63.0344827586,10.0,30.04,29.895862069,29.75,10.0,8.48275862069,2.0,21.0,5.58620689655,0.01,0.0,0.0,0.0,0.0
8311,hancock,2000,JUN,91.0,73.1904761905,57.0,72.0,58.9523809524,49.0,97.0,66.2857142857,27.0,30.01,29.8614285714,29.67,10.0,8.57142857143,3.0,15.0,5.85714285714,0.0,0.0,0.0,0.0,0.0
8312,hancock,2000,JUL,99.0,73.6774193548,57.0,65.0,57.5161290323,34.0,100.0,62.4516129032,12.0,30.07,29.9132258065,29.76,10.0,9.16129032258,2.0,15.0,5.1935483871,0.0,0.0,0.0,0.0,0.0
8313,hancock,2000,AUG,99.0,76.8461538462,62.0,69.0,58.2307692308,41.0,94.0,57.1538461538,17.0,30.0,29.8669230769,29.77,10.0,9.46153846154,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0
8314,hancock,2000,SEP,104.0,72.8,55.0,66.0,54.2666666667,32.0,100.0,59.0666666667,11.0,30.06,29.8546666667,29.67,10.0,8.76666666667,1.0,14.0,4.0,0.1,3.0,0.0,0.0,0.0
8315,hancock,2000,OCT,118.0,64.1290322581,44.0,63.0,51.3870967742,28.0,100.0,70.8387096774,15.0,30.18,29.9287096774,29.65,10.0,7.83870967742,0.0,21.0,3.67741935484,1.13,4.0,0.0,3.0,1.0
8316,hancock,2000,NOV,78.0,56.3666666667,37.0,55.0,36.2333333333,13.0,100.0,52.3333333333,15.0,30.28,30.01,29.68,10.0,9.4,1.0,18.0,3.5,0.0,0.0,0.0,0.0,0.0
8317,hancock,2000,DEC,80.0,57.9677419355,39.0,55.0,36.1290322581,9.0,100.0,52.8387096774,10.0,30.3,30.07,29.83,10.0,9.12903225806,1.0,23.0,2.8064516129,0.01,2.0,0.0,0.0,0.0
8318,hancock,2001,JAN,80.0,51.7419354839,10.0,52.0,34.7096774194,9.0,100.0,58.4838709677,9.0,30.3,30.0780645161,29.77,10.0,9.54838709677,2.0,30.0,4.41935483871,4.7,7.0,0.0,0.0,1.0
8319,hancock,2001,FEB,84.0,51.8571428571,37.0,53.0,41.6428571429,17.0,100.0,72.8928571429,18.0,30.29,30.0117857143,29.47,10.0,9.42857142857,0.0,29.0,5.21428571429,7.01,15.0,0.0,1.0,1.0
8320,hancock,2001,MAR,87.0,58.5806451613,39.0,58.0,49.6774193548,36.0,100.0,77.4193548387,23.0,30.18,29.9658064516,29.73,10.0,7.83870967742,1.0,18.0,4.74193548387,1.57,4.0,0.0,0.0,5.0
8321,hancock,2001,APR,91.0,58.5333333333,39.0,62.0,45.4666666667,24.0,100.0,66.7666666667,16.0,30.21,29.9766666667,29.79,10.0,8.76666666667,1.0,23.0,5.3,0.92,6.0,0.0,0.0,7.0
8322,hancock,2001,MAY,93.0,68.3870967742,52.0,65.0,55.2903225806,16.0,100.0,69.7096774194,13.0,30.06,29.904516129,29.75,10.0,6.58064516129,1.0,21.0,5.03225806452,0.0,0.0,0.0,0.0,0.0
8323,hancock,2001,JUN,93.0,72.6666666667,59.0,69.0,55.6,33.0,97.0,61.1666666667,12.0,30.07,29.8963333333,29.73,10.0,8.06666666667,1.0,15.0,5.23333333333,0.0,1.0,0.0,0.0,3.0
8324,hancock,2001,JUL,93.0,72.5483870968,57.0,75.0,61.4838709677,46.0,100.0,73.4193548387,35.0,30.06,29.9064516129,29.75,10.0,7.35483870968,0.0,15.0,5.90322580645,0.01,2.0,0.0,1.0,0.0
8325,hancock,2001,AUG,98.0,75.4516129032,57.0,71.0,61.7096774194,50.0,100.0,69.4516129032,25.0,30.08,29.8938709677,29.69,10.0,7.22580645161,0.0,14.0,5.0,0.0,0.0,0.0,1.0,0.0
8326,hancock,2001,SEP,102.0,73.1666666667,55.0,71.0,59.0333333333,40.0,100.0,68.9666666667,18.0,30.01,29.852,29.66,10.0,7.83333333333,1.0,14.0,4.03333333333,0.0,0.0,0.0,0.0,0.0
8327,hancock,2001,OCT,93.0,67.5483870968,53.0,68.0,56.1935483871,38.0,100.0,74.5806451613,18.0,30.19,29.9564516129,29.8,10.0,7.1935483871,0.0,13.0,3.77419354839,0.17,1.0,0.0,4.0,2.0
8328,hancock,2001,NOV,86.0,60.1666666667,39.0,61.0,46.5333333333,6.0,100.0,67.4333333333,11.0,30.16,30.012,29.75,10.0,7.86666666667,0.0,24.0,4.06666666667,1.64,5.0,0.0,2.0,0.0
8329,hancock,2001,DEC,81.0,53.1935483871,36.0,57.0,38.3548387097,8.0,100.0,63.7096774194,11.0,30.3,30.0677419355,29.68,10.0,9.45161290323,2.0,23.0,4.09677419355,0.41,10.0,0.0,0.0,0.0
8330,hancock,2002,JAN,80.0,53.6774193548,32.0,55.0,36.0,-2.0,100.0,60.0322580645,10.0,30.37,30.0867741935,29.85,10.0,8.90322580645,0.0,24.0,3.67741935484,0.0,6.0,0.0,2.0,0.0
8331,hancock,2002,FEB,87.0,57.8928571429,35.0,55.0,36.6071428571,11.0,100.0,52.4285714286,8.0,30.38,30.0907142857,29.78,10.0,8.57142857143,0.0,17.0,3.14285714286,0.0,1.0,0.0,2.0,0.0
8332,hancock,2002,MAR,81.0,57.3548387097,39.0,57.0,38.6129032258,7.0,100.0,57.5483870968,8.0,30.31,30.0232258065,29.81,10.0,8.96774193548,1.0,30.0,5.03225806452,0.0,5.0,0.0,0.0,0.0
8333,hancock,2002,APR,93.0,60.0666666667,45.0,61.0,48.6333333333,23.0,100.0,72.5333333333,17.0,30.17,29.9776666667,29.74,20.0,7.76666666667,0.0,20.0,5.1,0.0,3.0,0.0,1.0,1.0
