"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HTDD","MN01","MX01","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDMV","WSF1","WSF2","WSF5","WSFG"
"USC00115113","2008-07",,,"272","9","8","0","0","0","0","0","30","2","57","0","0.0","1.10","91",,"0","0",,,"5.18","0.0","74.4","83.8","64.9",,,,,,,,,,
"USC00115113","2008-08",,,"189","6","5","0","0","0","0","0","31","1","53","0","0.0","0.80","93",,"0","0",,,"2.70","0.0","71.1","82.0","60.2",,,,,,,,,,
"USC00115113","2008-09",,,"80","10","9","0","0","0","0","0","25","0","48","0","0.0","2.10","88",,"38","38",,,"8.24","0.0","66.5","77.7","55.3",,,,,,,,,,
"USC00115113","2008-10",,,"12","4","4","0","0","0","3","0","11","0","24","0","0.0","0.61","85",,"321","283",,,"1.10","0.0","55.1","67.6","42.6",,,,,,,,,,
"USC00115113","2008-11",,,"0","7","4","1","1","0","17","1","5","0","14","1","1.0","0.27","76",,"992","670",,,"0.81","1.0","40.8","51.0","30.6",,,,,,,,,,
"USC00115113","2008-12",,,"0","8","6","4","2","3","27","9","0","0","0","2","2.0","0.53","64",,"2088","1097",,,"2.03","3.0","27.3","37.3","17.2",,,,,,,,,,
"USC00115113","2009-01",,"0","0","6","2","6","2","3","28","20","0","0","-9","4","2.0","0.18","52",,"3318","1230",,,"0.43","4.0","20.9","29.9","12.0",,,,,,,,,,
"USC00115113","2009-02",,"0","0","3","3","6","0","0","22","6","0","0","4","3","0.0","0.73","66",,"4148","829",,,"1.24","0.0","31.7","42.3","21.1",,,,,,,,,,
"USC00115113","2009-03",,"0","0","10","9","1","1","0","15","5","5","0","12","2","1.5","1.08","74",,"4840","692",,,"2.81","1.5","42.7","54.2","31.2",,,,,,,,,,
"USC00115113","2009-04",,"18","18","10","8","0","0","0","6","0","8","0","30","0","0.0","1.68","86",,"5284","444",,,"5.85","0.0","50.8","61.9","39.7",,,,,,,,,,
"USC00115113","2009-05",,"72","54","11","9","0","0","0","0","0","21","0","39","0","0.0","0.96","87",,"5396","112",,,"4.15","0.0","63.1","73.5","52.7",,,,,,,,,,
"USC00115113","2009-06",,"303","231","10","7","0","0","0","0","0","27","7","47","0","0.0","1.40","93",,"5411","15",,,"4.68","0.0","72.7","82.9","62.5",,,,,,,,,,
"USC00115113","2009-07",,"448","145","4","4","0","0","0","0","0","28","0","54","0","0.0","1.69","85",,"5","5",,,"3.65","0.0","69.8","79.3","60.3",,,,,,,,,,
"USC00115113","2009-08",,"587","139","7","4","0","0","0","0","0","27","0","47","0","0.0","1.21","89",,"25","19",,,"4.34","0.0","69.4","79.4","59.4",,,,,,,,,,
"USC00115113","2009-09",,"639","52","7","4","0","0","0","0","0","23","0","40","0","0.0","2.16","82",,"83","58",,,"3.20","0.0","64.8","75.5","54.0",,,,,,,,,,
"USC00115113","2009-10",,"639","0","17","13","0","0","0","2","0","3","0","30","0","0.0","2.53","71",,"544","462",,,"11.30","0.0","50.1","58.5","41.7",,,,,,,,,,
"USC00115113","2009-11",,"639","0","7","5","0","0","0","10","0","2","0","27","0","0.0","1.41","75",,"1087","542",,,"3.73","0.0","46.9","56.8","37.0",,,,,,,,,,
"USC00115113","2009-12",,"639","0","12","6","10","4","0","27","10","0","0","7","3","1.4","1.51","55",,"2205","1118",,,"4.14","5.5","28.9","35.9","22.0",,,,,,,,,,
"USC00115113","2010-01",,"0","0","6","2","21","1","9","29","20","0","0","-11","5","3.0","0.40","42",,"3530","1325",,,"0.81","3.9","18.0","24.7","11.3",,,,,,,,,,
"USC00115113","2010-02",,"0","0","7","5","18","3","0","26","14","0","0","3","6","4.0","0.94","44",,"4651","1121",,,"1.73","8.3","23.5","31.7","15.2",,,,,,,,,,
"USC00115113","2010-03",,,,,,"0","0",,,,,,,"0","0.0",,,,,,,,,"0.0",,,,,,,,,,,,,
"USC00115113","2010-04",,,,,,"0","0",,,,,,,"0","0.0",,,,,,,,,"0.0",,,,,,,,,,,,,
"USC00115113","2010-05",,,"82","11","9","0","0","0","0","0","19","1","36","0","0.0","3.48","91",,,"128",,,"6.29","0.0","63.5","73.3","53.6",,,,,,,,,,
"USC00115113","2010-06",,,"270","14","9","0","0","0","0","0","27","1","56","0","0.0","1.98","90",,,"0",,,"8.01","0.0","75.1","84.1","66.1",,,,,,,,,,
"USC00115113","2010-07",,,"303","9","9","0","0","0","0","0","30","4","56","0","0.0","3.01","91",,"0","0",,,"7.17","0.0","76.7","85.5","67.9",,,,,,,,,,
"USC00115113","2010-08",,,"321","2","2","0","0","0","0","0","31","9","55","0","0.0","2.02","94",,"0","0",,,"3.00","0.0","75.8","86.7","64.9",,,,,,,,,,
"USC00115113","2010-09",,,"87","8","8","0","0","0","0","0","23","2","44","0","0.0","1.63","91",,"52","52",,,"5.40","0.0","66.6","78.7","54.6",,,,,,,,,,
"USC00115113","2010-10",,,"25","3","3","0","0","0","2","0","19","0","26","0","0.0","0.42","87",,"312","260",,,"0.93","0.0","57.1","71.8","42.4",,,,,,,,,,
"USC00115113","2011-01",,"0","0","8","2","22","5","4","31","23","0","0","-13","6","4.0","0.17","60",,,"1324",,,"0.59","10.0","20.9","29.0","12.9",,,,,,,,,,
"USC00115113","2011-04",,,"11","12","9",,,"0","3","0","5","0","31",,,"1.36","89",,,"334",,,"6.14",,"53.3","64.5","42.1",,,,,,,,,,
"USC00115113","2011-05",,,"95","10","8",,,"0","0","0","17","2","35",,,"0.79","91",,,"185",,,"2.76",,"62.0","71.9","52.1",,,,,,,,,,
"US1ILSG0045","2014-06",,,,"13","7",,,,,,,,,,,"1.83",,,,,,,"6.18",,,,,,,,,,,,,,
"US1ILSG0045","2014-07",,,,"5","3",,,,,,,,,,,"0.40",,,,,,,"1.11",,,,,,,,,,,,,,
"US1ILSG0045","2014-08",,,,"15","9",,,,,,,,,,,"0.87",,,,,,,"4.35",,,,,,,,,,,,,,
"US1ILSG0045","2014-09",,,,"7","5",,,,,,,,,,,"1.49",,,,,,,"4.72",,,,,,,,,,,,,,
"US1ILSG0045","2014-10",,,,"13","8",,,,,,,,,,,"1.85",,,,,,,"4.69",,,,,,,,,,,,,,
"US1ILSG0045","2014-11",,,,"8","4",,,,,,,,,,,"1.24",,,,,,,"1.98",,,,,,,,,,,,,,
"US1ILSG0045","2014-12",,,,"8","3",,,,,,,,,,,"0.62",,,,,,,"1.62",,,,,,,,,,,,,,
"US1ILSG0045","2015-01",,,,"7","2",,,,,,,,,,,"0.52",,,,,,,"0.92",,,,,,,,,,,,,,
"US1ILSG0045","2015-02",,,,"7","3",,,,,,,,,,,"0.29",,,,,,,"0.97",,,,,,,,,,,,,,
"US1ILSG0045","2015-03",,,,"10","4",,,,,,,,,,,"0.70",,,,,,,"1.96",,,,,,,,,,,,,,
"US1ILSG0045","2015-04",,,,"9","4",,,,,,,,,,,"1.10",,,,,,,"2.82",,,,,,,,,,,,,,
"US1ILSG0045","2015-05",,,,"14","12",,,,,,,,,,,"1.48",,,,,,,"6.66",,,,,,,,,,,,,,
"US1ILSG0045","2015-06",,,,"18","13",,,,,,,,,,,"1.85",,,,,,,"8.89",,,,,,,,,,,,,,
"US1ILSG0045","2015-07",,,,"13","9",,,,,,,,,,,"1.37",,,,,,,"4.52",,,,,,,,,,,,,,
"US1ILSG0045","2015-08",,,,"7","3",,,,,,,,,,,"0.57",,,,,,,"1.26",,,,,,,,,,,,,,
"US1ILSG0045","2015-09",,,,"5","3",,,,,,,,,,,"1.21",,,,,,,"2.52",,,,,,,,,,,,,,
"US1ILSG0045","2015-11",,,,"7","6",,,,,,,,,,,"1.04",,,,,,,"2.84",,,,,,,,,,,,,,
"US1ILSG0045","2016-01",,,,"6","4",,,,,,,,,,,"0.28",,,,,,,"1.00",,,,,,,,,,,,,,
"US1ILSG0045","2016-02",,,,"7","3",,,,,,,,,,,"0.31",,,,,,,"0.85",,,,,,,,,,,,,,
"US1ILSG0045","2016-03",,,,"12","6",,,,,,,,,,,"0.72",,,,,,,"3.18",,,,,,,,,,,,,,
"US1ILSG0045","2016-04",,,,"8","6",,,,,,,,,,,"0.91",,,,,,,"2.83",,,,,,,,,,,,,,
"US1ILSG0045","2016-05",,,,"11","7",,,,,,,,,,,"0.49",,,,,,,"2.11",,,,,,,,,,,,,,
"US1ILSG0045","2016-06",,,,"5","3",,,,,,,,,,,"1.46",,,,,,,"2.32",,,,,,,,,,,,,,
"US1ILSG0045","2016-07",,,,"16","10",,,,,,,,,,,"2.51",,,,,,,"9.86",,,,,,,,,,,,,,
"US1ILSG0045","2016-08",,,,"10","6",,,,,,,,,,,"2.23",,,,,,,"4.49",,,,,,,,,,,,,,
"US1ILSG0045","2016-09",,,,"6","6",,,,,,,,,,,"0.42",,,,,,,"1.69",,,,,,,,,,,,,,
"US1ILSG0045","2016-10",,,,"9","5",,,,,,,,,,,"0.67",,,,,,,"1.88",,,,,,,,,,,,,,
"US1ILSG0045","2016-11",,,,"6","4",,,,,,,,,,,"0.92",,,,,,,"1.65",,,,,,,,,,,,,,
"US1ILSG0045","2016-12",,,,"6","3",,,,,,,,,,,"0.44",,,,,,,"1.06",,,,,,,,,,,,,,
"US1ILSG0022","2008-08",,,,"2","2",,"0",,,,,,,,"0.0","0.34",,,,,,,"0.61","0.0",,,,,,,,,,,,,
"US1ILSG0044","2014-05",,,,"10","6",,,,,,,,,,,"0.63",,,,,,,"2.18",,,,,,,,,,,,,,
"US1ILSG0044","2014-06",,,,"9","7",,,,,,,,,,,"1.68",,,,,,,"4.20",,,,,,,,,,,,,,
"US1ILSG0044","2014-08",,,,"15","5",,,,,,,,,,,"2.49",,,,,,,"4.79",,,,,,,,,,,,,,
"US1ILSG0044","2014-11",,,,"10","5",,,,,,,,,,,"0.98",,,,,,,"1.78",,,,,,,,,,,,,,
"US1ILSG0044","2015-05",,,,"20","13",,,,,,,,,,,"1.60",,,,,,,"8.10",,,,,,,,,,,,,,
"US1ILSG0044","2015-07",,,,"15","7",,,,,,,,,,,"1.15",,,,,,,"3.20",,,,,,,,,,,,,,
"US1ILSG0044","2015-09",,,,"5","3",,,,,,,,,,,"1.21",,,,,,,"3.09",,,,,,,,,,,,,,
"US1ILSG0044","2015-10",,,,"8","3",,,,,,,,,,,"0.73",,,,,,,"1.15",,,,,,,,,,,,,,
"US1ILSG0044","2015-11",,,,"14","11",,,,,,,,,,,"1.01",,,,,,,"4.23",,,,,,,,,,,,,,
"US1ILSG0044","2015-12",,,,"12","8",,,,,,,,,,,"1.22",,,,,,,"4.54",,,,,,,,,,,,,,
"US1ILSG0044","2016-05",,,,"16","8",,,,,,,,,,,"1.06",,,,,,,"3.34",,,,,,,,,,,,,,
"US1ILSG0044","2016-06",,,,"5","4",,,,,,,,,,,"1.13",,,,,,,"1.78",,,,,,,,,,,,,,
"US1ILSG0044","2016-07",,,,"17","11",,,,,,,,,,,"1.12",,,,,,,"6.57",,,,,,,,,,,,,,
"US1ILSG0044","2016-08",,,,"15","10",,,,,,,,,,,"1.25",,,,,,,"6.40",,,,,,,,,,,,,,
"US1ILSG0044","2016-09",,,,"5","3",,,,,,,,,,,"1.05",,,,,,,"1.98",,,,,,,,,,,,,,
"US1ILSG0047","2014-07",,,,"6","5",,,,,,,,,,,"0.41",,,,,,,"1.37",,,,,,,,,,,,,,
"US1ILSG0047","2014-11",,,,"10","5",,,,,,,,,,,"1.24",,,,,,,"2.15",,,,,,,,,,,,,,
"US1ILSG0047","2014-12",,,,"7","2",,,,,,,,,,,"0.62",,,,,,,"1.07",,,,,,,,,,,,,,
"US1ILSG0047","2015-01",,,,"5","3",,,,,,,,,,,"0.41",,,,,,,"0.91",,,,,,,,,,,,,,
"US1ILSG0047","2015-02",,,,"6","3",,,,,,,,,,,"0.40",,,,,,,"1.00",,,,,,,,,,,,,,
"US1ILSG0047","2015-05",,,,"12","10",,,,,,,,,,,"1.49",,,,,,,"6.14",,,,,,,,,,,,,,
"US1ILSG0047","2015-08",,,,"9","3",,,,,,,,,,,"0.47",,,,,,,"1.25",,,,,,,,,,,,,,
"US1ILSG0047","2015-12",,,,"12","8",,,,,,,,,,,"2.51",,,,,,,"6.93",,,,,,,,,,,,,,
"US1ILSG0047","2016-01",,,,"7","4",,,,,,,,,,,"0.34",,,,,,,"1.07",,,,,,,,,,,,,,
"US1ILSG0047","2016-05",,,,"15","9",,,,,,,,,,,"0.55",,,,,,,"2.37",,,,,,,,,,,,,,
"US1ILSG0047","2016-08",,,,"10","5",,,,,,,,,,,"2.28",,,,,,,"4.99",,,,,,,,,,,,,,
"US1ILSG0047","2016-10",,,,"9","5",,,,,,,,,,,"0.67",,,,,,,"2.34",,,,,,,,,,,,,,
"US1ILSG0047","2016-12",,,,"8","4",,,,,,,,,,,"0.45",,,,,,,"1.16",,,,,,,,,,,,,,
"US1ILSG0002","2007-06",,,,"13","8",,"0",,,,,,,,"0.0","1.45",,,,,,,"5.37","0.0",,,,,,,,,,,,,
"US1ILSG0024","2008-07",,,,"13","9",,"0",,,,,,,,"0.0","1.48",,,,,,,"6.90","0.0",,,,,,,,,,,,,
"US1ILSG0024","2008-08",,,,"6","4",,"0",,,,,,,,"0.0","0.57",,,,,,,"1.53","0.0",,,,,,,,,,,,,
"US1ILSG0024","2008-09",,,,"9","7",,"0",,,,,,,,"0.0","2.07",,,,,,,"7.63","0.0",,,,,,,,,,,,,
"US1ILSG0024","2008-10",,,,"5","3",,"0",,,,,,,,"0.0","0.47",,,,,,,"1.06","0.0",,,,,,,,,,,,,
"US1ILSG0024","2008-11",,,,"5","5",,"0",,,,,,,,"0.7","0.28",,,,,,,"1.04","0.7",,,,,,,,,,,,,
"US1ILSG0024","2008-12",,,,"10","8",,"2",,,,,,,,"1.6","1.52",,,,,,,"4.41","4.1",,,,,,,,,,,,,
"US1ILSG0024","2009-01",,,,"8","3",,"2",,,,,,,,"2.3","0.39",,,,,,,"0.85","5.0",,,,,,,,,,,,,
"US1ILSG0024","2009-02",,,,"5","3",,,,,,,,,,,"0.53",,,,,,,"1.13",,,,,,,,,,,,,,
"US1ILSG0024","2009-09",,,,"5","3",,,,,,,,,,,"1.95",,,,,,,"3.47",,,,,,,,,,,,,,
"US1ILSG0024","2010-01",,,,"7","5",,"3",,,,,,,,"3.5","0.46",,,,,,,"1.29","6.7",,,,,,,,,,,,,
"US1ILSG0024","2010-02",,,,"9","6","17","3",,,,,,,"7","3.9","0.71",,,,,,,"2.13","9.3",,,,,,,,,,,,,
"US1ILSG0024","2010-03",,,,"12","8",,"0",,,,,,,,"0.0","0.43",,,,,,,"2.23","0.0",,,,,,,,,,,,,
"US1ILSG0024","2010-04",,,,"9","8",,,,,,,,,,,"0.55",,,,,,,"2.40",,,,,,,,,,,,,,
"US1ILSG0024","2010-05",,,,"14","11",,,,,,,,,,,"3.35",,,,,,,"8.53",,,,,,,,,,,,,,
"US1ILSG0024","2010-06",,,,"15","11",,,,,,,,,,,"1.94",,,,,,,"8.50",,,,,,,,,,,,,,
"US1ILSG0024","2010-07",,,,"10","6",,,,,,,,,,,"3.78",,,,,,,"5.60",,,,,,,,,,,,,,
"US1ILSG0024","2010-08",,,,"3","3",,"0",,,,,,,,"0.0","3.83",,,,,,,"4.61","0.0",,,,,,,,,,,,,
"US1ILSG0024","2010-09",,,,"8","8",,,,,,,,,,,"1.78",,,,,,,"5.02",,,,,,,,,,,,,,
"US1ILSG0024","2010-10",,,,"5","3",,"0",,,,,,,,"0.0","0.43",,,,,,,"1.02","0.0",,,,,,,,,,,,,
"US1ILSG0024","2010-11",,,,"7","3",,,,,,,,,,,"0.81",,,,,,,"1.89",,,,,,,,,,,,,,
"US1ILSG0024","2010-12",,,,"5","4","12","3",,,,,,,"4","3.6","0.35",,,,,,,"0.86","7.2",,,,,,,,,,,,,
"US1ILSG0024","2011-01",,,,"9","2","20","5",,,,,,,"4","2.5","0.16",,,,,,,"0.54","10.1",,,,,,,,,,,,,
"US1ILSG0024","2011-02",,,,"9","8","17","2",,,,,,,"13","15.2","2.18",,,,,,,"4.40","19.3",,,,,,,,,,,,,
"US1ILSG0024","2011-03",,,,"6","3","0","0",,,,,,,"0","0.0","0.63",,,,,,,"1.12","0.0",,,,,,,,,,,,,
"US1ILSG0024","2011-04",,,,"14","9",,,,,,,,,,,"1.10",,,,,,,"6.83",,,,,,,,,,,,,,
"US1ILSG0024","2011-05",,,,"12","9",,,,,,,,,,,"0.76",,,,,,,"3.39",,,,,,,,,,,,,,
"US1ILSG0024","2011-06",,,,"14","9",,,,,,,,,,,"1.45",,,,,,,"5.80",,,,,,,,,,,,,,
"US1ILSG0024","2011-07",,,,"3","2",,"0",,,,,,,,"0.0","0.61",,,,,,,"1.26","0.0",,,,,,,,,,,,,
"US1ILSG0024","2011-08",,,,"4","1",,,,,,,,,,,"0.24",,,,,,,"0.34",,,,,,,,,,,,,,
"US1ILSG0024","2011-09",,,,"8","4",,,,,,,,,,,"0.50",,,,,,,"2.02",,,,,,,,,,,,,,
"US1ILSG0024","2011-10",,,,"7","2",,,,,,,,,,,"0.61",,,,,,,"1.21",,,,,,,,,,,,,,
"US1ILSG0024","2011-11",,,,"9","8",,,,,,,,,,,"0.84",,,,,,,"3.48",,,,,,,,,,,,,,
"US1ILSG0024","2011-12",,,,"10","6",,"0",,,,,,,,"0.0","0.98",,,,,,,"2.31","0.0",,,,,,,,,,,,,
"US1ILSG0024","2012-01",,,,"8","3","4","1",,,,,,,"3","1.3","1.36",,,,,,,"1.81","2.5",,,,,,,,,,,,,
"US1ILSG0024","2012-02",,,,"11","3","1","1",,,,,,,"1","1.1","0.51",,,,,,,"1.00","1.6",,,,,,,,,,,,,
"US1ILSG0024","2012-03",,,,"8","7",,"1",,,,,,,,"1.5","0.51",,,,,,,"1.36","1.5",,,,,,,,,,,,,
"US1ILSG0024","2012-04",,,,"9","7",,,,,,,,,,,"1.71",,,,,,,"4.49",,,,,,,,,,,,,,
"US1ILSG0024","2012-05",,,,"4","4",,,,,,,,,,,"0.34",,,,,,,"1.16",,,,,,,,,,,,,,
"US1ILSG0024","2012-06",,,,"5","3",,,,,,,,,,,"0.73",,,,,,,"1.43",,,,,,,,,,,,,,
"US1ILSG0024","2012-07",,,,"4","0",,,,,,,,,,,"0.06",,,,,,,"0.13",,,,,,,,,,,,,,
"US1ILSG0024","2012-08",,,,"5","5",,,,,,,,,,,"0.80",,,,,,,"1.70",,,,,,,,,,,,,,
"US1ILSG0024","2012-09",,,,"10","8",,,,,,,,,,,"2.25",,,,,,,"3.93",,,,,,,,,,,,,,
"US1ILSG0024","2012-10",,,,"12","8",,,,,,,,,,,"1.04",,,,,,,"2.80",,,,,,,,,,,,,,
"US1ILSG0024","2012-11",,,,"6","3",,,,,,,,,,,"0.84",,,,,,,"1.14",,,,,,,,,,,,,,
"US1ILSG0024","2012-12",,,,"9","5",,,,,,,,,,,"0.61",,,,,,,"2.10",,,,,,,,,,,,,,
"US1ILSG0024","2013-01",,,,"6","5",,"1",,,,,,,,"1.8","1.53",,,,,,,"2.86","1.9",,,,,,,,,,,,,
"US1ILSG0024","2013-02",,,,"10","6","5","3",,,,,,,"6","5.5","0.92",,,,,,,"2.87","9.8",,,,,,,,,,,,,
"US1ILSG0024","2013-03",,,,"8","4",,"3",,,,,,,,"14.6","1.56",,,,,,,"3.24","18.8",,,,,,,,,,,,,
"US1ILSG0024","2013-04",,,,"14","7",,,,,,,,,,,"1.45",,,,,,,"5.78",,,,,,,,,,,,,,
"US1ILSG0024","2013-05",,,,"14","11",,,,,,,,,,,"1.44",,,,,,,"8.74",,,,,,,,,,,,,,
"US1ILSG0024","2013-06",,,,"9","6",,,,,,,,,,,"2.06",,,,,,,"3.97",,,,,,,,,,,,,,
"US1ILSG0024","2013-07",,,,"7","4",,,,,,,,,,,"1.95",,,,,,,"3.66",,,,,,,,,,,,,,
"US1ILSG0024","2013-08",,,,"2","0",,"0",,,,,,,,"0.0","0.02",,,,,,,"0.03","0.0",,,,,,,,,,,,,
"US1ILSG0024","2013-09",,,,"7","4",,,,,,,,,,,"0.47",,,,,,,"1.15",,,,,,,,,,,,,,
"US1ILSG0024","2013-10",,,,"9","6",,,,,,,,,,,"1.56",,,,,,,"2.96",,,,,,,,,,,,,,
"US1ILSG0024","2013-11",,,,"8","4",,"0",,,,,,,,"0.4","0.91",,,,,,,"1.94","0.4",,,,,,,,,,,,,
"US1ILSG0024","2013-12",,,,"7","3",,"1",,,,,,,,"5.5","1.00",,,,,,,"2.00","6.1",,,,,,,,,,,,,
"US1ILSG0024","2014-01",,,,"9","5","16","4",,,,,,,"9","6.0","0.46",,,,,,,"1.76","14.7",,,,,,,,,,,,,
"US1ILSG0024","2014-02",,,,"13","7","19","5",,,,,,,"9","7.8","0.67",,,,,,,"3.15","16.1",,,,,,,,,,,,,
"US1ILSG0024","2014-03",,,,"7","5",,"2",,,,,,,,"1.6","1.50",,,,,,,"2.27","3.6",,,,,,,,,,,,,
"US1ILSG0024","2014-04",,,,"11","8",,,,,,,,,,,"1.65",,,,,,,"4.94",,,,,,,,,,,,,,
"US1ILSG0024","2014-05",,,,"11","5",,,,,,,,,,,"0.59",,,,,,,"2.19",,,,,,,,,,,,,,
"US1ILSG0024","2014-06",,,,"11","8",,,,,,,,,,,"3.10",,,,,,,"7.41",,,,,,,,,,,,,,
"US1ILSG0024","2014-07",,,,"5","4",,,,,,,,,,,"0.63",,,,,,,"1.75",,,,,,,,,,,,,,
"US1ILSG0046","2014-06",,,,"12","7",,,,,,,,,,,"2.18",,,,,,,"6.41",,,,,,,,,,,,,,
"US1ILSG0046","2015-06",,,,"16","13",,,,,,,,,,,"1.63",,,,,,,"9.87",,,,,,,,,,,,,,
"US1ILSG0046","2015-07",,,,"13","9",,,,,,,,,,,"1.76",,,,,,,"4.77",,,,,,,,,,,,,,
"US1ILSG0004","2007-01",,,,"10","5",,"1",,,,,,,,"3.2","0.94",,,,,,,"2.93","4.0",,,,,,,,,,,,,
"US1ILSG0004","2007-02",,,,"6","4",,"3",,,,,,,,"5.9","1.16",,,,,,,"2.89","13.5",,,,,,,,,,,,,
"US1ILSG0004","2007-03",,,,"14","9",,"0",,,,,,,,"0.2","0.41",,,,,,,"2.18","0.2",,,,,,,,,,,,,
"US1ILSG0004","2007-04",,,,"9","8",,"0",,,,,,,,"0.0","0.70",,,,,,,"3.41","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-05",,,,"8","5",,"0",,,,,,,,"0.0","0.88",,,,,,,"2.54","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-06",,,,"10","6",,"0",,,,,,,,"0.0","1.58",,,,,,,"5.29","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-07",,,,"9","5",,"0",,,,,,,,"0.0","0.49",,,,,,,"1.49","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-08",,,,"8","5",,"0",,,,,,,,"0.0","1.39",,,,,,,"2.24","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-09",,,,"7","5",,"0",,,,,,,,"0.0","0.39",,,,,,,"1.10","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-10",,,,"9","6",,"0",,,,,,,,"0.0","0.91",,,,,,,"2.59","0.0",,,,,,,,,,,,,
"US1ILSG0004","2007-11",,,,"6","4",,"0",,,,,,,,"0.0","0.95",,,,,,,"2.52","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-01",,,,"10","2",,"0",,,,,,,,"0.5","2.78",,,,,,,"3.12","1.5",,,,,,,,,,,,,
"US1ILSG0004","2008-02",,,,"15","8",,"2",,,,,,,,"8.5","1.77",,,,,,,"5.68","9.8",,,,,,,,,,,,,
"US1ILSG0004","2008-03",,,,"11","7",,"1",,,,,,,,"3.0","0.81",,,,,,,"3.06","3.3",,,,,,,,,,,,,
"US1ILSG0004","2008-04",,,,"14","7",,"0",,,,,,,,"0.0","0.79",,,,,,,"3.70","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-05",,,,"14","7",,"0",,,,,,,,"0.0","1.88",,,,,,,"5.24","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-06",,,,"14","11",,"0",,,,,,,,"0.0","3.70",,,,,,,"7.19","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-07",,,,"12","10",,"0",,,,,,,,"0.0","3.69",,,,,,,"9.91","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-08",,,,"6","3",,"0",,,,,,,,"0.0","1.81",,,,,,,"2.58","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-09",,,,"11","8",,"0",,,,,,,,"0.0","2.53",,,,,,,"7.88","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-10",,,,"7","3",,"0",,,,,,,,"0.0","1.08",,,,,,,"2.09","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-11",,,,"5","3",,"0",,,,,,,,"0.0","0.22",,,,,,,"0.59","0.0",,,,,,,,,,,,,
"US1ILSG0004","2008-12",,,,"7","6",,,,,,,,,,,"1.66",,,,,,,"4.48",,,,,,,,,,,,,,
"US1ILSG0004","2009-01",,,,"8","3",,,,,,,,,,,"0.18",,,,,,,"0.57",,,,,,,,,,,,,,
"US1ILSG0004","2009-02",,,,"7","3",,,,,,,,,,,"0.60",,,,,,,"1.41",,,,,,,,,,,,,,
"US1ILSG0004","2009-03",,,,"8","7",,,,,,,,,,,"1.88",,,,,,,"3.67",,,,,,,,,,,,,,
"US1ILSG0004","2009-04",,,,"17","8",,,,,,,,,,,"1.45",,,,,,,"6.85",,,,,,,,,,,,,,
"US1ILSG0004","2009-05",,,,"13","10",,,,,,,,,,,"1.61",,,,,,,"5.88",,,,,,,,,,,,,,
"US1ILSG0004","2009-07",,,,"9","5",,,,,,,,,,,"1.16",,,,,,,"4.29",,,,,,,,,,,,,,
"US1ILSG0004","2009-08",,,,"11","5",,,,,,,,,,,"1.23",,,,,,,"3.38",,,,,,,,,,,,,,
"US1ILSG0004","2009-09",,,,"9","2",,,,,,,,,,,"1.33",,,,,,,"2.41",,,,,,,,,,,,,,
"US1ILSG0004","2009-10",,,,"19","11",,,,,,,,,,,"2.43",,,,,,,"11.04",,,,,,,,,,,,,,
"US1ILSG0004","2009-11",,,,"11","5",,,,,,,,,,,"1.41",,,,,,,"3.95",,,,,,,,,,,,,,
"US1ILSG0004","2009-12",,,,"13","7",,,,,,,,,,,"1.71",,,,,,,"4.53",,,,,,,,,,,,,,
"US1ILSG0004","2010-01",,,,"8","4",,,,,,,,,,,"0.62",,,,,,,"1.38",,,,,,,,,,,,,,
"US1ILSG0004","2010-02",,,,"9","7",,,,,,,,,,,"0.84",,,,,,,"2.19",,,,,,,,,,,,,,
"US1ILSG0004","2010-03",,,,"11","6",,,,,,,,,,,"0.61",,,,,,,"2.55",,,,,,,,,,,,,,
"US1ILSG0004","2010-05",,,,"15","10",,,,,,,,,,,"2.09",,,,,,,"7.31",,,,,,,,,,,,,,
"US1ILSG0004","2010-06",,,,"17","11",,,,,,,,,,,"1.78",,,,,,,"9.90",,,,,,,,,,,,,,
"US1ILSG0004","2010-07",,,,"13","7",,,,,,,,,,,"2.44",,,,,,,"7.48",,,,,,,,,,,,,,
"US1ILSG0004","2010-08",,,,"4","3",,,,,,,,,,,"0.86",,,,,,,"1.18",,,,,,,,,,,,,,
"US1ILSG0004","2010-09",,,,"9","8",,,,,,,,,,,"2.45",,,,,,,"5.96",,,,,,,,,,,,,,
"US1ILSG0004","2010-10",,,,"4","4",,"0",,,,,,,,"0.0","0.72",,,,,,,"1.45","0.0",,,,,,,,,,,,,
