AG_DISTRICT,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
west,2012,DEC,71.0,33.559139783333336,8.0,59.0,27.48387097,5.666666666666667,95.66666666666667,78.50537634666667,23.666666666666668,30.41,29.985913983333333,29.163333333333338,10.0,8.236559139666667,0.0,37.0,8.064516129333333,1.5133333333333334,28.0,12.0,6.0,4.0
west,2012,FEB,60.0,35.2183908,11.333333333333334,51.333333333333336,26.229885056666664,-4.333333333333333,95.33333333333333,72.00000000333334,19.0,30.53,30.08770114666667,29.35666666666667,10.0,8.287356321999999,0.0,33.333333333333336,8.287356321999999,0.4066666666666667,23.0,19.0,13.0,4.0
west,2012,JAN,62.0,31.870967739999998,4.0,50.333333333333336,23.075268816666664,-3.3333333333333335,96.66666666666667,71.65591397666667,25.666666666666668,30.483333333333334,30.00301075333333,29.323333333333334,10.0,8.731182795666665,0.0,34.666666666666664,9.440860214666666,0.13,11.0,31.0,8.0,2.0
west,2012,JUL,103.33333333333333,80.67741935666668,60.666666666666664,79.66666666666667,65.67741935666668,47.666666666666664,94.66666666666667,61.70967742333334,22.0,30.166666666666668,29.97236559,29.63333333333333,10.0,9.849462365333332,1.3333333333333333,29.333333333333332,4.5913978496666665,0.8266666666666667,20.0,0.0,0.0,10.0
west,2012,JUN,98.0,72.28888889000001,44.0,79.0,57.95555555333334,33.0,95.33333333333333,61.48888889,23.666666666666668,30.19,29.942333333333334,29.69,10.0,9.844444444333334,1.3333333333333333,26.0,5.933333332999999,0.8566666666666668,24.0,0.0,0.0,12.0
west,2012,MAR,82.0,55.698924729999995,13.0,64.0,41.68817204333333,3.0,94.0,61.91397849333333,13.333333333333334,30.573333333333334,29.9744086,29.416666666666668,10.0,9.247311828,0.0,30.666666666666668,9.182795699000001,0.8066666666666666,31.0,7.0,12.0,16.0
west,2012,MAY,91.66666666666667,67.94734890666668,44.666666666666664,70.66666666666667,50.078235076666665,19.666666666666668,94.0,55.53170189,11.0,30.26,29.956140153333333,29.516666666666666,10.0,9.695958472666668,0.6666666666666666,27.333333333333332,7.211716721999999,1.26,28.0,0.0,2.0,20.0
west,2012,NOV,73.0,41.08765432,11.333333333333334,55.0,31.393827163333338,7.0,95.66666666666667,69.23456790333334,29.333333333333332,30.5,30.138666666666666,29.689999999999998,10.0,9.103703703666667,0.0,28.666666666666668,6.545679012333333,1.2566666666666668,27.0,5.0,4.0,2.0
west,2012,OCT,80.66666666666667,51.96774193666666,26.0,66.66666666666667,39.86021505,10.0,94.33333333333333,67.31182795666668,18.333333333333332,30.426666666666666,29.969354836666668,29.353333333333335,10.0,9.569892473333333,0.0,29.666666666666668,7.76344086,3.1366666666666667,33.0,0.0,2.0,12.0
west,2012,SEP,92.66666666666667,64.05555555666666,34.333333333333336,73.66666666666667,50.300000000000004,14.333333333333334,94.33333333333333,65.73333333,16.666666666666668,30.393333333333334,30.025555553333334,29.72,10.0,9.455555555666665,0.0,28.666666666666668,5.0555555556666665,0.5866666666666667,27.0,0.0,6.0,8.0
west southwest,2012,ARP,88.0,57.08888889,28.666666666666668,65.0,43.133333330000006,16.666666666666668,99.0,62.91111111,16.0,30.363333333333333,29.981333333333335,29.536666666666665,10.0,9.311111111,0.6666666666666666,32.666666666666664,9.700000001,4.906666666666666,36.0,0.0,1.0,22.0
west southwest,2012,AUG,97.66666666666667,74.94623656,49.333333333333336,75.33333333333333,59.17204300999999,40.0,98.66666666666667,62.946236559999996,19.333333333333332,30.166666666666668,29.976989246666665,29.723333333333333,10.0,9.526881720666667,0.0,22.666666666666668,5.301075268666668,3.9966666666666666,34.0,0.0,2.0,24.0
west southwest,2012,DEC,71.0,38.98463902,6.333333333333333,61.0,33.67281106000001,0.3333333333333333,99.33333333333333,81.32002048333334,45.0,30.400000000000002,29.98873528,29.189999999999998,10.0,8.172555043666668,0.0,40.333333333333336,9.876088070333333,2.1866666666666665,31.0,14.0,11.0,8.0
west southwest,2012,FEB,64.33333333333333,37.75862068666667,14.0,58.666666666666664,29.16091954,4.333333333333333,99.66666666666667,72.35632184,21.0,30.516666666666666,30.09942529,29.246666666666666,10.0,8.241379310333333,0.0,40.333333333333336,10.045977013333333,0.9333333333333335,29.0,19.0,11.0,4.0
west southwest,2012,JAN,64.33333333333333,34.20430107333333,7.0,55.666666666666664,25.494623656666665,2.6666666666666665,99.33333333333333,73.04301075333332,33.0,30.5,30.034301073333335,29.409999999999997,10.0,8.741935483666666,0.0,36.0,11.204301076666667,1.1716666666666666,20.0,17.0,7.0,5.0
west southwest,2012,JUL,107.0,83.09677419,60.0,77.0,66.07526881666666,50.0,97.66666666666667,59.70967742,23.0,30.143333333333334,29.96817204333333,29.676666666666666,10.0,9.881720430000001,1.0,20.0,4.4946236556666666,0.16,14.0,0.0,1.0,12.0
west southwest,2012,JUN,101.33333333333333,73.59999999666667,48.0,76.66666666666667,58.27777778,40.666666666666664,97.33333333333333,60.96666666666667,21.666666666666668,30.173333333333336,29.954888890000003,29.766666666666666,10.0,9.944444444333334,1.6666666666666667,23.666666666666668,6.288888889,1.095,18.0,0.0,0.0,14.0
west southwest,2012,MAR,83.0,57.70967742,18.333333333333332,66.0,45.021505376666674,16.333333333333332,99.33333333333333,66.37634408666666,22.0,30.55666666666667,30.007311826666665,29.290000000000003,10.0,9.258064516333334,0.0,36.666666666666664,11.043010753333332,1.4816666666666667,35.0,3.0,10.0,22.0
west southwest,2012,MAY,93.66666666666667,70.12903226000002,45.333333333333336,73.0,54.182795696666666,27.333333333333332,99.0,60.53763441,16.666666666666668,30.223333333333333,29.96096774,29.596666666666668,10.0,9.720430107666667,0.3333333333333333,30.333333333333332,7.666666666666667,2.7183333333333337,25.0,0.0,1.0,24.0
west southwest,2012,NOV,74.0,42.73333333333333,18.666666666666668,57.0,33.34444444333334,15.666666666666666,99.66666666666667,71.06666666666666,32.333333333333336,30.540000000000003,30.185111109999998,29.78333333333333,10.0,8.944444444666667,0.0,36.0,7.522222221999999,0.9933333333333333,20.0,2.0,6.0,5.0
west southwest,2012,OCT,81.33333333333333,53.11827956666667,30.666666666666668,65.0,42.83870967666667,17.666666666666668,98.0,71.04301075666667,24.666666666666668,30.39,29.988494623333334,29.349999999999998,10.0,9.688172043,0.6666666666666666,32.333333333333336,9.989247311,3.1650000000000005,34.0,0.0,1.0,18.0
west southwest,2012,SEP,91.0,65.50000000333333,33.666666666666664,74.0,53.800000000000004,25.666666666666668,99.33333333333333,70.78888889,18.666666666666668,30.366666666666664,30.021555553333332,29.666666666666668,10.0,9.266666666666667,0.0,30.333333333333332,6.488888889000001,4.123333333333334,29.0,0.0,10.0,17.0
central,2013,ARP,83.0,50.11666667,23.5,65.0,39.56666667,10.5,99.0,69.78333333500001,21.0,30.494999999999997,30.002666665,29.485,10.0,8.85,0.0,38.5,10.266666668500001,5.970000000000001,27.0,1.0,4.0,15.0
central,2013,AUG,96.0,73.161290325,50.5,77.5,63.451612905000005,47.0,98.5,72.677419355,37.0,30.27,30.041612905,29.695,10.0,9.1935483875,0.0,25.0,4.290322581,1.295,9.0,0.0,3.0,7.0
central,2013,DEC,57.5,25.548387095,0.0,55.5,20.370967739999998,-6.5,100.0,79.06451613,38.0,30.755000000000003,30.14225806,29.5,10.0,7.5322580645,0.0,25.0,8.3064516135,0.63,15.0,26.0,12.0,0.0
central,2013,FEB,55.5,29.678571425,3.0,48.5,24.0,-4.0,100.0,79.51785713999999,38.0,30.475,30.019464284999998,29.42,10.0,8.25,0.0,33.0,10.1071428565,1.915,13.0,21.0,2.0,1.0
central,2013,JAN,63.0,28.83870968,3.0,59.5,22.72580645,-6.0,99.0,76.51612903,38.5,30.655,30.162258065,29.295,10.0,8.6935483875,0.0,29.5,9.7580645175,2.745,16.0,15.0,8.0,2.0
central,2013,JUL,93.5,73.338709675,50.0,76.0,63.77419355,44.5,98.5,72.56451613,27.5,30.32,30.027419355,29.755000000000003,10.0,9.241935484,0.0,23.0,5.048387097000001,1.23,25.0,0.0,6.0,9.0
central,2013,JUN,96.0,72.13333333,49.5,75.0,61.15,44.0,98.5,70.46666666499999,28.5,30.145,29.9145,29.605,10.0,9.5,0.0,28.5,6.9333333335,1.915,29.0,0.0,3.0,20.0
central,2013,MAR,61.0,34.532258065,13.5,52.0,26.741935485,3.5,100.0,75.17741935500001,29.5,30.48,30.078064514999998,29.585,10.0,8.5,0.0,26.5,9.3870967725,1.375,15.0,18.0,8.0,4.0
central,2013,MAY,89.5,64.33870968000001,35.5,72.0,54.209677420000006,24.5,100.0,71.806451615,21.5,30.435000000000002,29.96193548,29.64,10.0,8.85483871,0.0,30.5,8.7096774185,3.505,37.0,0.0,5.0,24.0
central,2013,NOV,85.0,38.400000000000006,11.0,64.5,30.4,3.0,99.0,73.56666667,27.5,30.814999999999998,30.216333334999998,29.25,10.0,9.3,0.5,33.0,9.999999998500002,1.06,20.0,4.0,1.0,3.0
central,2013,OCT,93.5,54.806451615,25.0,72.0,45.306451615,21.5,99.0,73.403225805,22.0,30.490000000000002,30.027096775,29.310000000000002,10.0,8.6774193545,0.0,25.5,6.935483871000001,2.475,28.0,2.0,4.0,6.0
central,2013,SEP,96.0,68.81666667,43.0,73.5,57.016666665,39.5,98.5,69.53333333,26.0,30.314999999999998,30.008833335,29.744999999999997,10.0,9.25,0.0,24.5,5.8166666665,0.795,18.0,0.0,5.0,5.0
east,2013,ARP,83.66666666666667,49.166666670000005,20.333333333333332,65.33333333333333,38.811111110000006,10.666666666666666,99.66666666666667,70.22222222333333,20.0,30.513333333333335,30.001666666666665,29.493333333333336,10.0,9.166666667,0.6666666666666666,36.666666666666664,11.733333333333334,5.941666666666666,44.0,1.0,1.0,20.0
east,2013,AUG,92.66666666666667,70.76764843333332,48.333333333333336,77.66666666666667,62.83637213666666,41.333333333333336,100.0,76.65123889333334,35.666666666666664,30.27333333333333,30.061346419999996,29.763333333333335,10.0,8.801776531,0.0,23.666666666666668,3.9812996726666667,1.958333333333333,22.0,0.0,8.0,11.0
east,2013,DEC,58.0,25.316487453333334,-3.3333333333333335,56.333333333333336,21.41541218333333,-8.666666666666666,100.0,81.30501792333334,43.666666666666664,30.703333333333333,30.11201792,29.516666666666666,10.0,7.752688172,0.0,26.333333333333332,10.257347671,1.0766666666666667,18.0,37.0,11.0,0.0
east,2013,FEB,53.666666666666664,28.892857143333334,2.6666666666666665,47.0,23.42857143,-3.3333333333333335,100.0,79.35714286,41.666666666666664,30.423333333333332,30.002023809999997,29.429999999999996,10.0,8.345238095000001,0.0,37.0,11.440476192333335,1.8216666666666665,19.0,33.0,5.0,4.0
east,2013,JAN,61.666666666666664,27.69892473333333,1.6666666666666667,59.0,21.849462363333334,-6.333333333333333,100.0,77.10752687999998,35.0,30.626666666666665,30.14,29.263333333333332,10.0,8.752688172333334,0.0,33.666666666666664,11.569892473333335,2.2816666666666667,24.0,25.0,8.0,3.0
east,2013,JUL,93.33333333333333,71.87096774333334,47.666666666666664,78.0,64.06451612666666,45.0,100.0,76.30107526666666,35.666666666666664,30.343333333333334,30.04494624,29.74333333333333,10.0,9.053763441,0.0,24.333333333333332,5.279569892666667,2.36,40.0,0.0,10.0,13.0
east,2013,JUN,95.0,70.85555555666667,46.666666666666664,75.33333333333333,60.37777778,41.666666666666664,100.0,71.33333333333333,29.333333333333332,30.17,29.92811111333333,29.59,10.0,9.522222221999998,0.3333333333333333,39.0,7.7111111113333335,3.44,45.0,0.0,7.0,26.0
east,2013,MAR,61.333333333333336,33.76344086,13.333333333333334,50.666666666666664,26.54838709666667,6.0,100.0,75.56989247333333,31.666666666666668,30.48333333333333,30.058064516666665,29.563333333333333,10.0,8.666666667,0.0,32.333333333333336,10.580645162666666,0.8649999999999999,23.0,35.0,6.0,3.0
east,2013,MAY,91.0,64.21505376333333,35.333333333333336,71.0,52.65591398,21.333333333333332,100.0,69.02150537666667,21.0,30.42,29.971935486666666,29.646666666666665,10.0,9.279569892666666,0.3333333333333333,33.0,9.731182795,5.37,51.0,0.0,3.0,34.0
east,2013,NOV,70.0,37.65555555666666,9.666666666666666,64.33333333333333,30.47777778,3.3333333333333335,99.66666666666667,74.23333333333333,34.333333333333336,30.756666666666664,30.19633333333333,29.243333333333336,10.0,9.4,0.3333333333333333,41.333333333333336,10.81111111,1.2299999999999998,29.0,9.0,3.0,6.0
east,2013,OCT,87.0,53.635560676666664,23.0,71.66666666666667,44.718509986666675,21.0,100.0,73.20161290333333,23.333333333333332,30.456666666666667,30.027457756666667,29.28333333333333,10.0,9.225422427,0.0,29.0,7.816052227,3.7266666666666666,36.0,3.0,9.0,8.0
east,2013,SEP,97.0,67.95,41.5,74.0,56.866666665,36.0,100.0,71.016666665,26.5,30.33,30.029166670000002,29.765,10.0,9.3166666665,0.0,22.5,5.666666667,0.745,14.0,0.0,3.0,8.0
east southeast,2013,ARP,82.0,52.01975308666667,24.0,69.0,41.449382713333335,14.0,100.0,69.26296296333334,21.333333333333332,30.47666666666667,30.01167901333333,29.576666666666668,10.0,9.179012345666667,0.3333333333333333,31.333333333333332,9.923456791333335,6.165,43.0,1.0,1.0,25.0
east southeast,2013,AUG,95.66666666666667,73.19354838999999,49.0,77.0,64.58064516,46.666666666666664,98.0,75.68817204,37.333333333333336,30.30333333333333,30.061720430000005,29.72,10.0,8.655913978333333,0.0,27.333333333333332,3.2688172043333332,0.5950000000000001,21.0,0.0,13.0,10.0
east southeast,2013,DEC,62.666666666666664,28.688172043333335,0.3333333333333333,59.0,23.096774193333335,-5.0,98.33333333333333,77.45161290333333,40.0,30.689999999999998,30.134301073333333,29.48,10.0,8.043010752666667,0.0,25.666666666666668,9.279569891666666,2.2466666666666666,19.0,40.0,11.0,2.0
east southeast,2013,FEB,57.333333333333336,31.63,6.0,49.333333333333336,25.343809523333334,-1.3333333333333333,100.0,77.95761905,45.333333333333336,30.46666666666667,30.00200952333333,29.06,10.0,7.660952381,0.0,32.333333333333336,10.041428572333334,2.561666666666667,22.0,26.0,8.0,6.0
east southeast,2013,JAN,61.666666666666664,29.169892473333334,2.3333333333333335,58.0,23.238351256666665,-4.0,100.0,76.57096774333333,38.666666666666664,30.626666666666665,30.17464516,29.33666666666667,10.0,8.830824373,0.3333333333333333,33.0,9.984587813666666,2.3850000000000002,24.0,19.0,5.0,4.0
east southeast,2013,JUL,93.66666666666667,73.16129031999999,50.0,78.33333333333333,65.61290322333333,47.666666666666664,99.0,77.53763441,41.333333333333336,30.353333333333335,30.049892473333333,29.78,10.0,8.784946236333333,0.0,24.333333333333332,4.440860215333333,4.3566666666666665,40.0,0.0,12.0,18.0
east southeast,2013,JUN,93.33333333333333,71.8,50.0,77.0,62.188888889999994,44.0,100.0,74.01111111,31.0,30.17,29.935999999999996,29.623333333333335,10.0,9.211111111000001,0.0,32.0,6.688888889,3.866666666666667,51.0,0.0,10.0,32.0
east southeast,2013,MAR,62.333333333333336,35.80645161333334,16.0,51.333333333333336,27.903225806666665,8.333333333333334,100.0,74.69892473333334,32.0,30.48333333333333,30.063118279999998,29.486666666666668,10.0,7.903225806666666,0.0,30.666666666666668,9.311827957,0.9416666666666668,27.0,35.0,5.0,4.0
east southeast,2013,MAY,88.33333333333333,65.0,36.333333333333336,71.33333333333333,55.08602150666667,26.666666666666668,99.33333333333333,72.11827957333334,25.666666666666668,30.403333333333332,29.983333336666664,29.689999999999998,10.0,9.290322580666666,0.0,32.333333333333336,8.526881720333334,4.8,54.0,1.0,5.0,30.0
east southeast,2013,NOV,70.66666666666667,39.077777776666665,11.666666666666666,63.333333333333336,30.122222223333335,2.3333333333333335,98.0,70.67777777666666,27.666666666666668,30.763333333333335,30.223777776666665,29.349999999999998,10.0,9.477777777666665,0.0,40.333333333333336,9.177777776666668,1.4833333333333334,24.0,11.0,5.0,5.0
east southeast,2013,OCT,87.0,55.183870969999994,23.333333333333332,71.0,45.53584229333334,19.333333333333332,98.0,72.18530465666667,20.333333333333332,30.49333333333333,30.049172043333332,29.346666666666664,10.0,9.227598566666666,0.0,26.0,6.396057347333333,3.826666666666666,35.0,4.0,8.0,7.0
east southeast,2013,SEP,96.33333333333333,68.93333333333334,43.333333333333336,73.33333333333333,57.45555555333334,35.0,97.66666666666667,70.66666666666667,24.0,30.30333333333333,30.031222223333334,29.773333333333337,10.0,9.166666666333333,0.0,20.0,4.433333333666667,0.7000000000000001,25.0,0.0,11.0,9.0
northeast,2013,ARP,84.33333333333333,46.722222223333326,21.333333333333332,61.0,36.34444444333334,8.0,96.66666666666667,69.51111111,21.333333333333332,30.496666666666666,29.984666666666666,29.433333333333334,10.0,9.222222222,0.3333333333333333,35.666666666666664,11.466666663333333,6.5566666666666675,43.0,5.0,2.0,21.0
northeast,2013,AUG,93.33333333333333,71.23655914,49.666666666666664,78.0,62.39784946333333,45.666666666666664,96.0,74.13978494999999,35.0,30.27333333333333,30.05612903333333,29.78333333333333,10.0,9.161290322666666,0.0,26.333333333333332,4.967741935666667,3.1366666666666667,22.0,0.0,9.0,17.0
northeast,2013,DEC,53.666666666666664,21.91899641666667,-3.6666666666666665,54.0,17.87060932,-10.333333333333334,100.0,80.49462365666666,48.333333333333336,30.69,30.091910393333336,29.5,10.0,7.665591397999999,0.0,29.333333333333332,8.639784946333334,0.5466666666666667,15.0,46.0,9.0,0.0
northeast,2013,FEB,51.0,25.952380950000002,0.0,44.666666666666664,21.035714286666664,-6.0,97.66666666666667,80.29761904666667,44.666666666666664,30.386666666666667,29.982976190000002,29.436666666666667,10.0,8.571428571333334,0.0,35.0,11.178571427,1.5233333333333334,17.0,46.0,1.0,2.0
northeast,2013,JAN,62.666666666666664,25.64516129,-1.0,59.666666666666664,19.76344086,-8.333333333333334,98.33333333333333,76.26881720333334,38.0,30.613333333333333,30.104193546666668,29.233333333333334,10.0,8.709677419333334,0.0,36.0,11.161290323333333,2.513333333333333,23.0,26.0,10.0,8.0
northeast,2013,JUL,94.33333333333333,72.16129032333333,50.333333333333336,77.0,62.677419353333335,40.666666666666664,96.0,72.43010753,25.0,30.343333333333334,30.042903223333337,29.72666666666667,10.0,9.354838709666666,0.0,23.333333333333332,5.440860215000001,0.9499999999999998,35.0,0.0,7.0,18.0
northeast,2013,JUN,91.33333333333333,69.64444444333333,44.666666666666664,75.0,59.166666666666664,36.666666666666664,96.33333333333333,71.56666666666666,29.0,30.179999999999996,29.92722222,29.596666666666668,10.0,9.555555555333333,0.3333333333333333,32.0,7.122222222,3.733333333333333,49.0,0.0,4.0,36.0
northeast,2013,MAR,58.0,31.032258066666667,9.666666666666666,45.666666666666664,24.301075270000002,3.6666666666666665,98.0,75.64516129,33.666666666666664,30.459999999999997,30.05021505666667,29.569999999999997,10.0,8.709677419333334,0.0,32.666666666666664,9.935483872333334,1.1466666666666667,21.0,29.0,10.0,0.0
northeast,2013,MAY,90.66666666666667,62.62365591333333,35.0,71.66666666666667,50.23655913666667,19.666666666666668,96.66666666666667,66.94623656,17.666666666666668,30.436666666666667,29.9644086,29.643333333333334,10.0,9.301075268666667,0.6666666666666666,31.333333333333332,8.655913978333333,4.09,54.0,0.0,1.0,31.0
northeast,2013,NOV,67.66666666666667,36.63333333333333,10.0,63.666666666666664,29.100000000000005,0.6666666666666666,97.66666666666667,73.16666666666667,33.333333333333336,30.72,30.159888886666664,29.183333333333334,10.0,9.344444444333334,0.3333333333333333,35.333333333333336,10.766666663333334,1.5966666666666667,27.0,9.0,3.0,7.0
northeast,2013,OCT,81.66666666666667,53.53021876,26.0,71.33333333333333,44.18687430333333,20.666666666666668,96.66666666666667,72.77345198333333,24.666666666666668,30.42,30.00447905,29.26,10.0,8.861698183000001,0.0,23.666666666666668,7.464590285666667,2.9166666666666665,40.0,2.0,10.0,12.0
northeast,2013,SEP,94.33333333333333,66.11111111000001,42.333333333333336,76.33333333333333,56.25555555666667,36.666666666666664,96.33333333333333,73.41111111,27.666666666666668,30.360000000000003,30.02511111,29.753333333333334,10.0,9.299999999999999,0.0,24.666666666666668,5.922222221999999,1.3033333333333332,26.0,0.0,8.0,18.0
northwest,2013,ARP,86.0,46.98888889,21.0,60.666666666666664,36.766666666666666,12.0,98.33333333333333,69.80000000333332,26.0,30.486666666666665,29.985444446666666,29.423333333333332,10.0,9.355555555666667,0.6666666666666666,36.666666666666664,11.555555553333333,6.1933333333333325,29.0,1.0,1.0,20.0
northwest,2013,AUG,95.33333333333333,70.80645161333334,46.0,76.33333333333333,61.13978494333333,41.333333333333336,98.0,72.73118279666666,33.333333333333336,30.263333333333332,30.05666666666667,29.776666666666667,10.0,9.11827957,0.0,21.0,4.602150537666667,2.643333333333333,13.0,0.0,5.0,15.0
northwest,2013,DEC,52.333333333333336,20.290322579999998,-9.666666666666666,51.666666666666664,16.387096776666667,-15.333333333333334,100.0,80.10752688000001,43.0,30.706666666666667,30.09494623666667,29.486666666666665,10.0,7.774193548333334,0.0,29.666666666666668,7.473118279666667,0.36999999999999994,14.0,33.0,7.0,0.0
northwest,2013,FEB,51.666666666666664,25.35714285666667,-1.0,43.666666666666664,20.64285714,-7.666666666666667,100.0,79.70238095333333,45.666666666666664,30.396666666666665,29.988928570000002,29.44,10.0,8.678571428333333,0.0,36.666666666666664,11.380952380000002,1.3566666666666665,18.0,28.0,0.0,0.0
northwest,2013,JAN,62.333333333333336,25.17204301,-0.3333333333333333,59.333333333333336,19.043010753333334,-8.333333333333334,100.0,75.58064516,40.666666666666664,30.63,30.107849463333334,29.256666666666664,10.0,8.892473118,0.0,34.0,10.440860215666666,2.67,20.0,16.0,6.0,4.0
northwest,2013,JUL,95.33333333333333,71.47311828,46.0,76.33333333333333,61.75268817333333,42.333333333333336,98.0,71.44086021666666,32.666666666666664,30.33666666666667,30.0427957,29.73,10.0,9.397849462333333,0.0,25.666666666666668,5.258064516,0.8133333333333335,19.0,0.0,5.0,16.0
northwest,2013,JUN,91.0,69.21269840999999,43.333333333333336,75.33333333333333,58.569841266666664,37.0,98.66666666666667,70.75873015666667,30.666666666666668,30.176666666666666,29.931190476666668,29.596666666666668,10.0,9.569047619000001,0.0,28.0,7.138888888666666,3.4766666666666666,33.0,0.0,3.0,30.0
northwest,2013,MAR,57.666666666666664,30.344086023333332,2.6666666666666665,44.0,23.774193546666663,-1.6666666666666667,100.0,75.86021505333333,38.0,30.453333333333333,30.06225806333333,29.576666666666664,10.0,8.688172043,0.0,32.0,9.989247313333333,1.22,18.0,18.0,6.0,0.0
northwest,2013,MAY,92.66666666666667,62.612903226666674,33.0,71.0,50.053763440000004,23.0,98.0,66.43010752666667,19.0,30.45,29.961827956666667,29.636666666666667,10.0,9.344086021666667,0.3333333333333333,33.666666666666664,8.978494623333333,3.1799999999999997,34.0,0.0,1.0,26.0
northwest,2013,NOV,67.33333333333333,35.74444444333333,8.333333333333334,62.333333333333336,28.32222222,1.3333333333333333,97.0,73.37777777666666,34.0,30.73333333333333,30.16266666333333,29.173333333333336,10.0,9.4,0.6666666666666666,37.0,9.588888887666668,1.7833333333333332,17.0,5.0,1.0,5.0
northwest,2013,OCT,82.66666666666667,51.667215973333334,22.666666666666668,69.66666666666667,42.95190815666667,20.333333333333332,99.0,73.04067619666667,25.666666666666668,30.416666666666668,30.001273156666667,22.853333333333335,10.0,9.066397506,0.0,23.0,7.1316552,3.2466666666666666,26.0,2.0,5.0,10.0
northwest,2013,SEP,95.66666666666667,65.63333333333334,39.0,73.33333333333333,54.62222222333333,29.666666666666668,98.33333333333333,70.75555555666666,24.333333333333332,30.37,30.024,29.746666666666666,10.0,9.411111110999999,0.0,26.333333333333332,5.7,1.43,16.0,0.0,6.0,11.0
southeast,2013,ARP,82.0,53.9,28.0,71.0,42.966666665000005,11.5,100.0,67.578333335,19.5,30.439999999999998,30.018441664999997,29.615000000000002,10.0,9.4508333335,0.0,29.0,6.8491666665,2.745,15.0,0.0,3.0,15.0
southeast,2013,AUG,106.5,75.14516129,53.5,84.0,66.41935484,48.0,100.0,78.46774194,31.0,30.295,30.05870968,29.759999999999998,10.0,8.419354839,0.0,16.0,2.4032258065,1.44,22.0,0.0,12.0,9.0
southeast,2013,DEC,66.0,32.492473114999996,0.0,59.5,25.653225804999998,-6.0,94.0,75.667204305,34.0,30.685000000000002,30.169935485,29.47,10.0,8.228494624,0.0,21.5,5.5811827955,5.4350000000000005,13.0,15.0,7.0,3.0
southeast,2013,FEB,63.0,35.42857143,9.0,52.0,28.160714284999997,1.5,96.5,75.83928571,34.0,30.520000000000003,30.04,29.36,10.0,9.178571429,0.0,26.5,7.089285714000001,2.11,21.0,10.0,3.0,7.0
southeast,2013,JAN,68.5,33.38709677,9.0,62.5,27.129032260000002,-4.0,100.0,77.70967741999999,32.0,30.6,30.192096775,29.395,10.0,8.645161290499999,0.0,32.5,6.2096774195,5.135,19.0,5.0,7.0,7.0
southeast,2013,JUL,93.0,73.98387097,51.0,79.5,67.387096775,50.0,100.0,80.451612905,40.0,30.345,30.045322579999997,29.77,10.0,9.177419355,0.5,24.5,3.5645161290000003,5.289999999999999,29.0,0.0,1.0,16.0
southeast,2013,JUN,91.5,73.7,51.0,78.0,65.051515155,49.5,97.0,76.786363635,35.0,30.17,29.94621212,29.634999999999998,10.0,9.327272727499999,0.0,24.0,4.3515151515,4.99,24.0,0.0,5.0,17.0
southeast,2013,MAR,66.0,38.661290324999996,21.0,54.0,30.516129030000002,10.5,100.0,74.46774193499999,28.5,30.475,30.07467742,29.450000000000003,10.0,8.6774193545,0.0,26.5,6.693548387,3.825,26.0,19.0,4.0,8.0
southeast,2013,MAY,89.0,65.87096774,38.5,75.5,56.967741935,22.5,97.0,73.70967741499999,21.0,30.395,29.99645161,29.740000000000002,10.0,9.435483870999999,0.0,26.0,6.2258064515000004,4.98,29.0,0.0,1.0,16.0
southeast,2013,NOV,73.5,41.933333329999996,16.0,65.5,31.19074074,2.0,94.0,67.03333333500001,17.0,30.765,30.25098148,29.485,10.0,9.407407406999999,0.0,25.0,5.6851851855,0.5800000000000001,24.0,2.0,3.0,4.0
southeast,2013,OCT,85.5,57.37096774,25.5,72.0,47.77419355000001,17.0,94.0,73.258064515,21.0,30.535,30.068064515,29.424999999999997,10.0,8.9193548385,0.0,24.5,3.9354838709999997,4.24,31.0,0.0,9.0,7.0
southeast,2013,SEP,93.5,70.44999999999999,44.5,75.5,60.016666665,35.5,94.0,73.133333335,25.5,30.25,30.0285,29.78,10.0,8.75,0.0,21.5,3.1333333335,0.76,13.0,0.0,11.0,5.0
southwest,2013,ARP,84.33333333333333,55.55555555666667,30.0,70.0,44.499999996666666,17.0,100.0,67.91111111,24.0,30.44333333333333,30.015222223333335,29.596666666666664,10.0,9.066666666666666,0.0,29.666666666666668,8.355555555666667,6.746666666666666,34.0,0.0,9.0,22.0
southwest,2013,AUG,98.66666666666667,76.15053762999999,53.333333333333336,77.66666666666667,67.32258064666667,50.666666666666664,97.33333333333333,77.58064516333333,32.0,30.276666666666667,30.055376346666666,29.73,10.0,8.612903226,0.0,19.666666666666668,2.569892473,1.3633333333333333,29.0,0.0,16.0,15.0
southwest,2013,DEC,68.33333333333333,31.11827957,1.6666666666666667,59.666666666666664,25.602150536666667,-5.666666666666667,99.33333333333333,78.89247311666666,40.0,30.709999999999997,30.15010752666667,29.513333333333332,10.0,8.419354838666665,0.0,23.666666666666668,7.559139784999999,3.0533333333333332,24.0,25.0,7.0,3.0
